post_id,post_date,post_type,reach,click,likes,comments,share,reaction
12033,2024-02-20,article,4402,0,44.0,216,12,457
12034,2024-03-06,short,8561,770,0.0,262,92,422
12035,2024-03-12,article,499,0,40.0,117,59,149
12036,2024-01-18,article,208034,2080,2080.0,102,33,233
12037,2024-02-05,article,5364,322,54.0,127,4,311
12038,2024-03-06,short,118240,7094,11824.0,296,39,300
12039,2024-02-24,promo,1464,132,44.0,241,57,340
12040,2024-01-09,article,8189,164,573.0,150,2,154
12041,2024-02-08,promo,9590,96,192.0,118,58,96
12042,2024-02-29,promo,4024,362,402.0,133,57,232
12043,2024-01-25,article,136106,8166,10888.0,164,28,60
12044,2024-01-25,article,1297,130,117.0,251,72,460
12045,2024-03-19,promo,2271,182,68.0,181,15,38
12046,2024-02-01,article,764,53,8.0,181,100,438
12047,2024-03-15,article,363,4,15.0,300,35,33
12048,2024-03-19,promo,365596,25592,18280.0,37,21,14
12049,2024-02-16,article,2190,22,0.0,105,55,119
12050,2024-03-02,article,107,10,4.0,194,8,366
12051,2024-03-14,article,821,82,16.0,137,79,436
12052,2024-01-24,short,1931,77,174.0,168,17,267
12053,2024-03-21,short,6873,0,69.0,59,8,278
12054,2024-03-26,promo,1187,107,12.0,24,54,410
12055,2024-02-04,short,3912,391,274.0,89,48,277
12056,2024-01-23,article,8667,260,780.0,36,35,234
12057,2024-03-14,short,41155,3704,3292.0,19,68,18
12058,2024-02-04,short,1052,53,0.0,69,44,292
12059,2024-01-15,short,977271,19545,9773.0,134,89,419
12060,2024-02-19,promo,2575,180,103.0,216,89,162
12061,2024-01-20,promo,62878,3773,3144.0,140,39,432
12062,2024-01-29,promo,105911,4236,3177.0,7,77,427
12063,2024-01-21,short,2995,270,90.0,132,12,251
12064,2024-02-27,promo,433722,26023,21686.0,162,5,399
12065,2024-02-13,short,9492,380,854.0,105,82,83
12066,2024-03-21,promo,3952,119,0.0,97,53,393
12067,2024-03-16,short,7192,288,432.0,9,28,309
12068,2024-02-17,article,2001,180,120.0,253,95,434
12069,2024-03-14,article,5580,223,0.0,3,74,132
12070,2024-03-23,promo,9843,591,0.0,249,58,352
12071,2024-03-28,short,69056,6215,6906.0,207,1,234
12072,2024-02-08,short,158620,6345,3172.0,156,84,258
12073,2024-03-30,article,175,0,14.0,65,33,56
12074,2024-03-03,short,516,21,10.0,91,42,202
12075,2024-01-27,promo,61,0,5.0,195,38,272
12076,2024-02-26,short,641,13,64.0,114,9,154
12077,2024-03-23,short,6736,202,539.0,27,18,50
12078,2024-01-15,article,3039,274,182.0,30,76,263
12079,2024-02-23,promo,1329,53,66.0,259,5,36
12080,2024-02-05,promo,4220,295,253.0,159,14,123
12081,2024-03-28,short,1761,35,141.0,146,93,241
12082,2024-03-28,article,666,0,13.0,120,67,241
12083,2024-01-06,article,226,16,23.0,235,16,192
12084,2024-02-06,short,199,2,12.0,42,46,338
12085,2024-03-08,promo,2567,26,231.0,115,85,352
12086,2024-01-28,article,2205,198,198.0,56,0,155
12087,2024-03-19,article,394,12,24.0,24,46,139
12088,2024-02-25,promo,898,45,72.0,63,45,227
12089,2024-03-03,promo,3554,213,178.0,205,50,433
12090,2024-01-31,article,2992,120,209.0,223,17,216
12091,2024-01-28,short,9623,289,577.0,195,78,8
12092,2024-02-14,promo,8773,614,263.0,83,53,211
12093,2024-01-09,short,719345,35967,57548.0,226,35,453
12094,2024-02-11,short,309,19,9.0,217,85,62
12095,2024-02-20,promo,2406,96,0.0,58,34,203
12096,2024-02-21,promo,725,44,22.0,114,71,361
12097,2024-03-21,short,799282,7993,63943.0,269,14,491
12098,2024-02-02,short,3798,342,342.0,178,56,247
12099,2024-03-18,short,232,21,16.0,42,23,237
12100,2024-01-13,article,9735,974,974.0,164,24,227
12101,2024-01-19,promo,243023,14581,0.0,148,58,50
12102,2024-01-06,promo,1202,72,96.0,228,9,138
12103,2024-02-09,promo,407180,24431,36646.0,251,78,88
12104,2024-01-15,short,22699,454,0.0,102,34,453
12105,2024-03-22,article,796,16,72.0,141,61,91
12106,2024-01-24,article,967,97,58.0,91,76,397
12107,2024-03-03,promo,7602,532,456.0,97,80,298
12108,2024-02-27,promo,715264,35763,14305.0,178,85,239
12109,2024-02-17,promo,65995,5280,6600.0,182,35,342
12110,2024-01-18,article,6873,206,275.0,43,58,162
12111,2024-02-14,short,3634,327,109.0,285,74,288
12112,2024-03-26,article,886722,70938,88672.0,225,8,426
12113,2024-01-22,short,1894,95,95.0,170,75,133
12114,2024-03-13,short,5123,51,512.0,240,38,51
12115,2024-03-06,promo,36863,1106,0.0,113,23,419
12116,2024-01-17,short,432,4,0.0,247,33,158
12117,2024-03-13,article,3035,304,243.0,6,82,45
12118,2024-02-28,short,736020,51521,36801.0,120,10,61
12119,2024-01-24,article,513258,46193,35928.0,210,70,198
12120,2024-01-26,short,973668,19473,38947.0,136,64,0
12121,2024-01-17,short,990,89,30.0,35,65,221
12122,2024-01-27,short,5949,297,119.0,104,49,329
12123,2024-01-30,short,2563,128,256.0,300,10,243
12124,2024-02-04,promo,575790,46063,5758.0,36,10,41
12125,2024-03-25,promo,5576,502,446.0,4,40,55
12126,2024-03-01,short,329711,13188,0.0,230,45,53
12127,2024-02-08,promo,4792,288,240.0,143,94,175
12128,2024-01-26,promo,4554,137,91.0,21,91,87
12129,2024-03-08,article,8925,536,536.0,27,99,481
12130,2024-02-09,promo,739486,44369,44369.0,220,97,448
12131,2024-01-02,article,279,8,17.0,50,90,451
12132,2024-01-30,article,8772,877,263.0,280,24,163
12133,2024-03-11,promo,5859,527,0.0,221,32,470
12134,2024-01-26,article,885,9,88.0,147,86,78
12135,2024-02-07,promo,215914,10796,10796.0,89,86,210
12136,2024-02-03,promo,987,0,59.0,202,59,461
12137,2024-02-24,article,90789,8171,0.0,152,42,2
12138,2024-02-14,article,8286,663,746.0,282,11,407
12139,2024-01-29,article,456,27,41.0,296,86,358
12140,2024-03-02,short,12776,511,1278.0,268,92,12
12141,2024-03-17,short,507,41,51.0,97,36,314
12142,2024-02-18,short,666125,26645,33306.0,57,35,50
12143,2024-02-13,short,479476,9590,4795.0,139,15,86
12144,2024-02-16,promo,2229,201,89.0,158,11,435
12145,2024-03-12,article,402278,4023,16091.0,153,73,183
12146,2024-02-24,short,8872,444,798.0,186,14,458
12147,2024-03-24,promo,7710,694,694.0,113,96,102
12148,2024-02-20,short,2628,184,79.0,118,71,481
12149,2024-02-20,short,7812,391,391.0,164,26,342
12150,2024-01-24,promo,4034,40,0.0,240,52,260
12151,2024-03-07,promo,7590,607,531.0,256,9,49
12152,2024-03-01,article,2278,205,68.0,133,80,327
12153,2024-01-15,short,759,30,15.0,8,11,274
12154,2024-01-18,article,1818,145,127.0,24,70,283
12155,2024-03-19,short,6593,462,396.0,217,42,189
12156,2024-01-20,short,616,25,25.0,95,2,273
12157,2024-03-17,article,177,14,12.0,60,95,155
12158,2024-01-01,short,4780,191,96.0,49,42,460
12159,2024-03-08,short,508,30,25.0,141,53,312
12160,2024-01-18,short,565,28,56.0,13,50,199
12161,2024-03-07,short,4762,238,429.0,128,6,136
12162,2024-03-25,promo,631,25,19.0,160,57,320
12163,2024-01-26,article,899,45,81.0,195,46,284
12164,2024-03-03,article,276,11,19.0,196,74,76
12165,2024-02-26,article,3936,79,197.0,135,53,210
12166,2024-03-23,promo,2745,274,0.0,256,0,383
12167,2024-03-06,short,3500,105,70.0,115,35,316
12168,2024-03-13,promo,6532,457,0.0,120,79,333
12169,2024-03-17,article,5867,235,352.0,7,70,426
12170,2024-02-04,short,828,17,83.0,119,69,8
12171,2024-01-07,promo,779701,70173,15594.0,71,4,105
12172,2024-01-28,short,754,45,60.0,149,91,141
12173,2024-01-03,short,923865,83148,0.0,146,12,34
12174,2024-03-17,article,3157,189,189.0,297,63,399
12175,2024-03-26,promo,3772,38,226.0,193,46,135
12176,2024-01-15,short,4831,145,0.0,215,24,125
12177,2024-02-19,article,7543,302,528.0,26,89,217
12178,2024-01-22,short,821,49,41.0,34,38,404
12179,2024-03-05,promo,3190,128,64.0,87,80,53
12180,2024-01-29,promo,4130,289,0.0,233,6,254
12181,2024-01-25,short,550,16,16.0,161,70,266
12182,2024-03-15,promo,6523,196,457.0,231,8,336
12183,2024-01-25,promo,5190,208,156.0,28,63,483
12184,2024-03-18,promo,828,83,50.0,16,49,28
12185,2024-03-05,short,4975,249,199.0,147,0,139
12186,2024-01-23,promo,3179,318,32.0,246,24,132
12187,2024-03-04,promo,427,34,34.0,79,7,20
12188,2024-02-08,short,4437,177,311.0,6,60,232
12189,2024-01-24,promo,4770,477,429.0,108,7,147
12190,2024-03-16,short,4763,0,286.0,177,59,385
12191,2024-03-25,article,363,11,11.0,218,15,470
12192,2024-02-13,article,907,82,9.0,250,33,436
12193,2024-01-03,promo,9584,479,671.0,154,73,483
12194,2024-02-03,article,6403,448,192.0,70,14,212
12195,2024-01-02,promo,302693,30269,24215.0,169,39,301
12196,2024-01-22,article,3453,173,35.0,63,15,484
12197,2024-01-17,article,5533,553,277.0,6,57,455
12198,2024-03-19,short,613566,24543,36814.0,37,70,164
12199,2024-01-02,promo,778,70,39.0,247,51,314
12200,2024-03-03,promo,805,48,0.0,174,73,466
12201,2024-02-05,article,629,6,19.0,50,81,157
12202,2024-03-02,short,687,48,21.0,204,49,248
12203,2024-01-29,short,326289,13052,13052.0,282,75,9
12204,2024-02-26,article,210994,10550,14770.0,212,96,352
12205,2024-03-19,short,5619,562,0.0,289,75,49
12206,2024-03-19,article,973412,77873,29202.0,35,15,315
12207,2024-03-16,article,28929,1736,1446.0,77,61,273
12208,2024-01-12,short,4002,0,40.0,118,10,9
12209,2024-03-04,promo,8289,0,249.0,124,29,69
12210,2024-01-18,short,4725,331,189.0,141,67,360
12211,2024-03-21,promo,987,10,69.0,137,44,357
12212,2024-03-21,short,282,23,8.0,186,83,357
12213,2024-01-14,short,5120,102,205.0,14,2,428
12214,2024-01-06,short,404,12,32.0,190,14,255
12215,2024-01-19,article,5413,433,541.0,88,21,490
12216,2024-02-28,short,2193,197,132.0,98,42,447
12217,2024-03-26,article,301774,6035,27160.0,151,18,343
12218,2024-02-05,promo,292639,29264,26338.0,152,59,273
12219,2024-02-25,article,264,16,13.0,27,24,288
12220,2024-02-04,promo,575211,23008,17256.0,194,45,48
12221,2024-02-02,article,997570,29927,9976.0,16,3,102
12222,2024-01-18,short,535635,5356,37494.0,53,62,274
12223,2024-01-14,promo,1800,126,72.0,262,91,432
12224,2024-01-17,article,8600,860,86.0,33,92,481
12225,2024-03-08,short,7187,575,575.0,215,32,177
12226,2024-01-01,short,4491,225,45.0,74,13,164
12227,2024-01-09,promo,676,47,47.0,236,73,388
12228,2024-02-20,short,160716,14464,1607.0,146,38,51
12229,2024-02-22,article,5062,51,101.0,279,78,255
12230,2024-03-13,short,2961,118,207.0,80,30,57
12231,2024-01-19,promo,6911,276,276.0,194,49,178
12232,2024-02-24,short,467,23,28.0,211,45,86
12233,2024-01-03,short,1887,75,38.0,159,69,47
12234,2024-03-20,promo,369129,18456,36913.0,75,7,62
12235,2024-01-22,short,170,3,10.0,56,39,122
12236,2024-03-11,promo,394,20,32.0,140,98,473
12237,2024-02-01,article,964,19,0.0,149,6,461
12238,2024-03-09,promo,2117,148,85.0,279,14,405
12239,2024-01-10,article,4710,188,424.0,31,62,234
12240,2024-02-21,short,9817,687,196.0,190,8,263
12241,2024-02-05,promo,1306,39,65.0,109,96,61
12242,2024-01-18,promo,610765,36646,42754.0,134,80,462
12243,2024-01-09,short,744,15,45.0,7,17,473
12244,2024-02-13,short,674432,20233,40466.0,205,1,284
12245,2024-02-11,promo,978125,9781,39125.0,283,41,303
12246,2024-01-04,article,8038,402,80.0,249,69,366
12247,2024-01-29,short,7569,454,76.0,43,63,281
12248,2024-01-14,short,3039,30,122.0,174,28,50
12249,2024-01-07,short,6828,0,478.0,19,53,438
12250,2024-01-02,article,3567,178,36.0,187,11,284
12251,2024-03-29,article,8073,81,646.0,286,70,351
12252,2024-03-01,promo,935,0,19.0,249,40,121
12253,2024-03-15,promo,7760,466,78.0,69,55,324
12254,2024-01-04,article,5094,102,204.0,172,51,199
12255,2024-03-08,article,114,3,8.0,230,9,216
12256,2024-03-17,article,5564,56,278.0,94,46,441
12257,2024-03-08,promo,595669,11913,35740.0,287,46,90
12258,2024-02-07,short,3658,219,256.0,11,12,7
12259,2024-02-12,short,2313,231,185.0,155,27,382
12260,2024-03-29,short,5676,57,114.0,136,12,211
12261,2024-03-08,short,9905,0,99.0,28,65,29
12262,2024-03-25,short,1111,111,56.0,92,42,330
12263,2024-02-23,article,634,6,6.0,189,82,474
12264,2024-02-21,promo,5910,296,118.0,93,34,284
12265,2024-03-07,article,260115,5202,18208.0,260,2,154
12266,2024-02-19,article,138,11,10.0,267,57,470
12267,2024-03-17,short,8181,245,409.0,148,8,112
12268,2024-03-09,short,4480,134,179.0,7,88,314
12269,2024-02-10,article,279,22,11.0,87,21,402
12270,2024-01-18,promo,303,21,27.0,273,58,38
12271,2024-02-28,promo,286807,22945,25813.0,21,44,83
12272,2024-02-29,promo,340,20,27.0,190,2,247
12273,2024-01-25,short,891,62,0.0,186,88,436
12274,2024-02-21,article,658,53,13.0,131,4,406
12275,2024-01-31,short,2179,131,0.0,195,66,337
12276,2024-03-09,short,33204,664,3320.0,279,47,77
12277,2024-03-26,article,1197,120,84.0,236,54,28
12278,2024-01-13,promo,756,38,8.0,111,72,269
12279,2024-02-03,short,644,64,32.0,272,30,144
12280,2024-02-15,article,836,42,67.0,284,99,221
12281,2024-02-15,short,1289,103,103.0,175,14,111
12282,2024-02-09,promo,1085,98,33.0,263,56,191
12283,2024-02-28,promo,2648,265,0.0,185,36,258
12284,2024-01-19,short,2918,263,117.0,300,86,97
12285,2024-02-06,short,2141,214,214.0,192,57,341
12286,2024-03-16,promo,3251,325,130.0,22,15,428
12287,2024-02-02,article,2462,25,0.0,141,33,100
12288,2024-03-02,promo,2573,232,180.0,123,68,481
12289,2024-01-19,promo,252,5,3.0,181,22,7
12290,2024-01-07,short,194,17,16.0,235,59,318
12291,2024-01-18,short,841,17,50.0,150,57,414
12292,2024-01-05,promo,2577,155,103.0,235,22,371
12293,2024-03-20,article,3057,245,306.0,211,75,29
12294,2024-03-04,article,938,19,38.0,78,20,299
12295,2024-02-14,article,2626,105,131.0,180,12,183
12296,2024-01-17,article,8102,0,81.0,228,87,242
12297,2024-03-21,promo,838,25,17.0,20,1,80
12298,2024-01-30,promo,2255,158,180.0,190,15,355
12299,2024-03-16,article,516,5,36.0,250,30,481
12300,2024-01-26,article,340,14,17.0,200,21,149
12301,2024-02-11,article,2708,27,54.0,53,62,284
12302,2024-03-10,promo,1960,196,20.0,268,26,302
12303,2024-01-27,promo,8372,335,670.0,72,64,71
12304,2024-01-26,article,3347,234,33.0,224,25,358
12305,2024-03-24,article,4945,346,49.0,164,99,151
12306,2024-03-01,article,2025,40,0.0,32,87,242
12307,2024-02-26,article,1624,32,81.0,61,88,306
12308,2024-01-07,short,2641,185,264.0,47,37,175
12309,2024-03-22,article,792,32,8.0,21,85,111
12310,2024-02-29,article,3525,352,352.0,232,50,478
12311,2024-01-03,article,9747,390,487.0,243,61,28
12312,2024-02-11,promo,4498,90,225.0,165,81,480
12313,2024-01-20,promo,4772,334,191.0,154,60,23
12314,2024-03-23,promo,690356,20711,41421.0,115,73,344
12315,2024-01-06,article,175,7,12.0,28,61,199
12316,2024-02-16,promo,642,13,45.0,18,69,259
12317,2024-03-12,promo,3942,0,315.0,248,26,241
12318,2024-01-29,article,477,33,33.0,34,17,62
12319,2024-01-27,short,2605,104,52.0,143,15,494
12320,2024-02-28,promo,6452,323,516.0,140,57,369
12321,2024-03-29,promo,9494,665,475.0,84,9,236
12322,2024-02-11,article,9135,822,548.0,295,23,152
12323,2024-03-21,promo,4585,138,92.0,63,50,440
12324,2024-03-08,short,8614,603,517.0,280,58,101
12325,2024-03-29,promo,8535,85,256.0,87,100,37
12326,2024-03-19,short,842975,67438,59008.0,181,71,475
12327,2024-02-04,short,5566,167,334.0,279,95,181
12328,2024-03-30,promo,6107,489,244.0,204,14,8
12329,2024-02-07,short,390,16,8.0,162,83,190
12330,2024-03-17,article,4574,412,137.0,285,12,454
12331,2024-03-31,promo,729442,7294,65650.0,147,70,419
12332,2024-03-03,promo,141212,8473,7061.0,250,62,415
12333,2024-02-29,article,54,3,5.0,276,73,356
12334,2024-01-03,promo,742801,0,0.0,82,18,416
12335,2024-03-05,article,1269,102,13.0,60,24,418
12336,2024-01-26,article,348386,34839,0.0,144,58,145
12337,2024-03-10,short,637,57,25.0,241,76,103
12338,2024-02-03,article,9289,464,186.0,134,78,283
12339,2024-03-10,promo,8966,448,0.0,34,12,422
12340,2024-02-24,promo,1327,40,133.0,163,92,183
12341,2024-02-24,promo,779,70,16.0,20,42,342
12342,2024-03-04,article,824,82,25.0,161,92,148
12343,2024-02-14,promo,812304,81230,40615.0,30,12,137
12344,2024-02-01,article,841203,50472,33648.0,164,1,215
12345,2024-02-25,promo,3590,251,359.0,100,84,124
12346,2024-02-22,article,915,46,73.0,209,67,361
12347,2024-03-24,short,864662,77820,60526.0,42,55,152
12348,2024-01-30,promo,614883,18446,0.0,42,90,353
12349,2024-01-07,promo,654568,58911,52365.0,88,45,484
12350,2024-03-10,promo,9765,98,195.0,99,63,221
12351,2024-03-05,short,4589,459,229.0,83,49,454
12352,2024-02-24,promo,534,37,32.0,69,64,403
12353,2024-03-19,short,347,3,28.0,287,60,406
12354,2024-01-01,short,3369,270,67.0,170,87,338
12355,2024-03-26,article,766,8,0.0,242,82,58
12356,2024-01-11,short,235431,21189,7063.0,23,47,43
12357,2024-02-01,promo,4037,40,121.0,55,4,448
12358,2024-02-03,short,7489,374,150.0,163,3,283
12359,2024-01-23,article,671982,40319,33599.0,206,54,219
12360,2024-01-13,promo,4031,282,282.0,227,93,103
12361,2024-03-19,promo,90,9,1.0,198,65,42
12362,2024-03-27,short,7624,534,457.0,202,25,32
12363,2024-02-06,short,4140,124,331.0,114,86,343
12364,2024-01-24,article,902,63,54.0,262,93,155
12365,2024-02-12,promo,2451,49,245.0,181,72,481
12366,2024-01-03,promo,631761,18953,12635.0,78,100,68
12367,2024-02-01,article,2118,212,106.0,120,79,94
12368,2024-03-05,promo,62629,3131,3131.0,178,77,305
12369,2024-02-13,promo,9182,184,459.0,133,5,214
12370,2024-03-08,short,196862,5906,0.0,25,67,424
12371,2024-01-26,promo,4148,41,332.0,199,24,250
12372,2024-03-21,article,341,27,24.0,82,17,431
12373,2024-03-29,promo,880,26,88.0,176,81,448
12374,2024-03-14,article,541,27,38.0,158,74,15
12375,2024-03-04,promo,673,61,61.0,135,98,215
12376,2024-03-31,promo,673028,33651,47112.0,108,52,382
12377,2024-01-03,short,1930,19,96.0,166,9,352
12378,2024-02-24,promo,508,0,15.0,223,51,307
12379,2024-02-20,article,282168,19752,5643.0,252,8,221
12380,2024-02-04,promo,608,30,43.0,233,94,461
12381,2024-03-14,promo,6228,187,623.0,36,70,101
12382,2024-03-18,promo,250,8,25.0,21,97,408
12383,2024-01-15,article,5475,493,164.0,37,92,254
12384,2024-02-20,article,876,44,61.0,292,10,409
12385,2024-02-08,promo,8977,718,180.0,296,8,194
12386,2024-03-30,article,671705,33585,33585.0,286,21,155
12387,2024-01-20,article,7264,436,218.0,62,0,294
12388,2024-01-01,short,3767,151,38.0,269,45,399
12389,2024-03-03,article,9531,762,572.0,161,46,254
12390,2024-02-03,article,4504,45,360.0,78,68,478
12391,2024-02-01,short,189168,13242,17025.0,220,34,375
12392,2024-01-28,article,203,2,8.0,237,32,492
12393,2024-03-01,promo,4520,407,271.0,29,99,206
12394,2024-03-23,article,6032,60,603.0,170,25,169
12395,2024-03-16,short,5438,326,109.0,156,75,420
12396,2024-02-18,promo,320,13,29.0,297,1,47
12397,2024-02-05,article,269,5,22.0,143,0,21
12398,2024-03-26,promo,862,9,69.0,194,76,205
12399,2024-03-30,short,7909,237,395.0,273,56,169
12400,2024-03-24,short,3171,285,63.0,107,31,255
12401,2024-03-02,short,2773,166,111.0,66,46,113
12402,2024-01-23,short,79,0,2.0,1,93,177
12403,2024-03-03,short,7750,78,620.0,28,100,203
12404,2024-02-20,article,916,92,37.0,7,20,149
12405,2024-01-21,short,195,8,4.0,195,77,438
12406,2024-03-16,article,760,76,8.0,176,48,460
12407,2024-02-18,promo,3107,280,311.0,84,3,446
12408,2024-02-06,short,227195,18176,6816.0,175,36,266
12409,2024-01-18,short,9270,649,649.0,0,31,417
12410,2024-01-19,promo,8319,333,832.0,224,93,273
12411,2024-03-19,promo,214025,8561,6421.0,55,42,470
12412,2024-01-11,short,9632,867,193.0,267,8,16
12413,2024-03-11,short,803815,72343,32153.0,22,94,136
12414,2024-03-30,article,8780,439,878.0,52,23,271
12415,2024-02-01,short,8243,165,824.0,201,17,277
12416,2024-03-27,promo,2564,0,26.0,92,16,38
12417,2024-01-29,article,4776,0,239.0,244,65,44
12418,2024-02-22,promo,5268,421,316.0,60,35,279
12419,2024-03-14,promo,4780,48,0.0,255,11,133
12420,2024-02-02,short,4154,208,291.0,189,74,136
12421,2024-03-21,article,1762,35,0.0,176,32,194
12422,2024-01-05,article,1097,0,88.0,103,96,282
12423,2024-03-11,short,309,31,22.0,215,59,352
12424,2024-03-24,promo,6754,135,405.0,64,99,186
12425,2024-03-06,article,653,0,20.0,49,45,239
12426,2024-03-25,promo,5679,170,284.0,27,89,239
12427,2024-01-01,promo,556041,27802,5560.0,19,87,39
12428,2024-02-22,promo,434,17,17.0,1,55,476
12429,2024-03-18,short,8419,84,168.0,207,35,189
12430,2024-03-21,short,3997,80,200.0,237,43,259
12431,2024-03-28,article,8678,607,868.0,198,90,269
12432,2024-01-23,short,1400,112,28.0,181,34,267
12433,2024-01-25,short,934,93,28.0,276,79,146
12434,2024-02-10,promo,9556,0,860.0,220,48,154
12435,2024-02-05,short,289048,28905,17343.0,113,17,26
12436,2024-01-24,article,7500,600,525.0,102,18,92
12437,2024-02-29,short,8700,174,870.0,165,60,187
12438,2024-03-29,promo,628,38,25.0,34,16,58
12439,2024-03-30,short,3071,276,0.0,4,12,243
12440,2024-01-19,promo,961781,28853,28853.0,142,54,111
12441,2024-01-26,promo,4681,374,94.0,221,24,443
12442,2024-03-31,article,1243,124,112.0,237,11,124
12443,2024-03-28,short,486079,24304,43747.0,142,69,171
12444,2024-02-13,promo,53,0,4.0,172,76,39
12445,2024-03-23,short,855523,0,17110.0,95,57,46
12446,2024-03-03,article,5999,480,240.0,132,97,103
12447,2024-03-08,article,3533,353,318.0,56,86,391
12448,2024-03-31,promo,2485,224,149.0,256,5,262
12449,2024-02-23,promo,328,26,26.0,75,42,123
12450,2024-03-12,short,801230,24037,0.0,211,18,200
12451,2024-02-22,article,612,37,43.0,26,83,216
12452,2024-01-28,short,4803,240,48.0,74,58,282
12453,2024-03-09,short,831,0,75.0,215,13,92
